,Building,Floor,time,Associated Client Count,Authenticated Client Count
39162, Bailrigg House , A floor,2018-11-01 12:35:16,4,4
38971, Bailrigg House , B floor,2018-11-01 12:35:16,0,0
39011, Bailrigg House , c floor,2018-11-01 12:35:16,3,3
39075, Barker House Farm , A Floor,2018-11-01 12:35:16,34,34
38974, Bowland Annexe , A Floor,2018-11-01 12:35:16,1,1
39044, Bowland Annexe , B Floor,2018-11-01 12:35:16,9,9
39073, Bowland Annexe , c floor,2018-11-01 12:35:16,30,30
39172, Bowland Annexe , d floor,2018-11-01 12:35:16,32,32
39031, Bowland Ash , A floor,2018-11-01 12:35:16,65,63
39139, Bowland Ash , B floor,2018-11-01 12:35:16,35,34
39153, Bowland Ash , c floor,2018-11-01 12:35:16,35,35
39085, Bowland Ash , d floor,2018-11-01 12:35:16,34,34
39104, Bowland Main , A Floor,2018-11-01 12:35:16,392,386
38996, Bowland Main , B Floor,2018-11-01 12:35:16,138,129
38941, Bowland Main , C Floor,2018-11-01 12:35:16,118,113
39009, Bowland Main , D Floor,2018-11-01 12:35:16,32,32
39015, Bowland North , A Floor,2018-11-01 12:35:16,402,399
39132, Bowland North , B Floor,2018-11-01 12:35:16,74,69
39123, Bowland North , C Floor,2018-11-01 12:35:16,72,69
39168, Bowland North , d floor,2018-11-01 12:35:16,28,28
39173, Bowland Twr (Old Bowland Annexe) , A floor,2018-11-01 12:35:16,1,1
39178, Bowland Twr (Old Bowland Annexe) , B floor,2018-11-01 12:35:16,46,46
39030, Bowland Twr (Old Bowland Annexe) , C floor,2018-11-01 12:35:16,49,48
38976, Bowland Twr (Old Bowland Annexe) , D floor,2018-11-01 12:35:16,12,12
39060, Bowland Twr (Old Bowland Annexe) , D floor flats,2018-11-01 12:35:16,17,16
39100, Bowland Twr (Old Bowland Annexe) , E floor,2018-11-01 12:35:16,4,4
39126, Bowland Twr (Old Bowland Annexe) , F floor,2018-11-01 12:35:16,3,3
39149, Bowland Twr (Old Bowland Annexe) , G floor,2018-11-01 12:35:16,6,6
38979, Bowland Twr (Old Bowland Annexe) , H floor,2018-11-01 12:35:16,9,8
39090, Bowland Twr (Old Bowland Annexe) , J floor,2018-11-01 12:35:16,9,9
38994, Bowland Twr (Old Bowland Annexe) , K floor,2018-11-01 12:35:16,5,5
39089, Bowland Twr (Old Bowland Annexe) , L floor,2018-11-01 12:35:16,9,9
39077, Bowland Twr (Old Bowland Annexe) , M floor,2018-11-01 12:35:16,6,6
39152, Bowland Twr (Old Bowland Annexe) , N floor,2018-11-01 12:35:16,5,5
39043, Bowland Twr (Old Bowland Annexe) , O floor,2018-11-01 12:35:16,6,6
39183, Bowland hall , a floor,2018-11-01 12:35:16,65,65
38953, Bowland hall , b floor,2018-11-01 12:35:16,59,59
39087, Bowland hall , c floor,2018-11-01 12:35:16,71,70
38945, Bowland hall , d floor,2018-11-01 12:35:16,57,56
39026, CETAD , A floor,2018-11-01 12:35:16,2,2
39166, CETAD , B floor,2018-11-01 12:35:16,11,11
39124, Central Workshops , A floor,2018-11-01 12:35:16,49,41
39128, Central Workshops , B floor,2018-11-01 12:35:16,0,0
39107, Chaplaincy Centre , A Floor,2018-11-01 12:35:16,17,17
39129, Chaplaincy Centre , B Floor,2018-11-01 12:35:16,0,0
39041, Charles Carter , A floor,2018-11-01 12:35:16,108,101
39033, Charles Carter , B floor,2018-11-01 12:35:16,18,18
39064, Charles Carter , C floor,2018-11-01 12:35:16,14,13
39018, Charles Carter , D floor,2018-11-01 12:35:16,49,48
38963, Conference Centre , A Floor,2018-11-01 12:35:16,218,218
39182, County , A Floor,2018-11-01 12:35:16,112,111
39046, County , B Floor,2018-11-01 12:35:16,52,46
38967, County , D floor,2018-11-01 12:35:16,70,69
38968, County , E Floor,2018-11-01 12:35:16,14,14
38973, County , c floor,2018-11-01 12:35:16,52,52
39028, County Field , A floor,2018-11-01 12:35:16,67,66
39114, County Field , B floor,2018-11-01 12:35:16,86,85
39042, County Field , C floor,2018-11-01 12:35:16,78,78
39003, County Field , D floor,2018-11-01 12:35:16,87,86
39180, County South/Cartmel , A Floor,2018-11-01 12:35:16,176,175
39081, County South/Cartmel , B Floor,2018-11-01 12:35:16,49,48
39091, County South/Cartmel , C Floor,2018-11-01 12:35:16,69,69
39024, County South/Cartmel , D Floor,2018-11-01 12:35:16,46,43
39118, County South/Cartmel , e floor,2018-11-01 12:35:16,12,11
39036, Energy Centre , A floor,2018-11-01 12:35:16,1,1
39016, Engineering , A floor,2018-11-01 12:35:16,9,9
39074, Engineering , B floor,2018-11-01 12:35:16,46,46
39069, Engineering , C floor,2018-11-01 12:35:16,32,30
39147, Engineering , D floor,2018-11-01 12:35:16,31,31
38928, Engineering , Plant,2018-11-01 12:35:16,0,0
39094, FU Hse 71-74 , A Floor,2018-11-01 12:35:16,44,44
39088, FU Hse 71-74 , B Floor,2018-11-01 12:35:16,65,64
39116, FU Hse 71-74 , C Floor,2018-11-01 12:35:16,61,60
38930, FU Hse 71-74 , D Floor,2018-11-01 12:35:16,89,89
38959, FU Hse 71-74 , E Floor,2018-11-01 12:35:16,72,72
39144, FU Hse 71-74 , F Floor,2018-11-01 12:35:16,32,32
39065, FY Hse 65-70 , A Floor,2018-11-01 12:35:16,76,73
39117, FY Hse 65-70 , B Floor,2018-11-01 12:35:16,98,96
39098, FY Hse 65-70 , C Floor,2018-11-01 12:35:16,80,79
39160, FY Hse 65-70 , D Floor,2018-11-01 12:35:16,127,125
39032, FY Hse 65-70 , E Floor,2018-11-01 12:35:16,62,62
39005, FY Hse 65-70 , F Floor,2018-11-01 12:35:16,38,38
38982, Faraday and cTAP , A floor,2018-11-01 12:35:16,437,428
39017, Faraday and cTAP , B floor,2018-11-01 12:35:16,48,46
39076, Faraday and cTAP , C floor,2018-11-01 12:35:16,68,67
39097, Faraday and cTAP , Plant,2018-11-01 12:35:16,0,0
38944, Field Station , Outside,2018-11-01 12:35:16,0,0
38927, Furness , A Floor,2018-11-01 12:35:16,172,170
38965, Furness , B floor,2018-11-01 12:35:16,64,61
38999, Furness , C floor,2018-11-01 12:35:16,100,97
39020, Furness , D floor,2018-11-01 12:35:16,23,22
38989, Furness , LG Floor,2018-11-01 12:35:16,50,49
39034, Furness outer , A floor,2018-11-01 12:35:16,35,35
38995, Furness outer , B floor,2018-11-01 12:35:16,43,43
39138, Furness outer , C floor,2018-11-01 12:35:16,54,54
38929, Furness outer , D floor,2018-11-01 12:35:16,38,38
39092, Fylde , A Floor,2018-11-01 12:35:16,135,127
39112, Fylde , B Floor,2018-11-01 12:35:16,35,34
39115, Fylde , C Floor,2018-11-01 12:35:16,80,80
38997, Fylde , D Floor,2018-11-01 12:35:16,62,60
39125, Fylde , e floor,2018-11-01 12:35:16,7,7
39062, George Fox , A Floor,2018-11-01 12:35:16,398,396
39001, George Fox , B Floor,2018-11-01 12:35:16,103,102
38980, George Fox , c floor,2018-11-01 12:35:16,66,65
38991, George Fox , d floor,2018-11-01 12:35:16,37,37
38958, Graduate College , A Floor,2018-11-01 12:35:16,97,95
38986, Graduate College , b floor,2018-11-01 12:35:16,131,131
39021, Graduate College , c floor,2018-11-01 12:35:16,108,107
38946, Graduate College , d floor,2018-11-01 12:35:16,52,52
39111, Great Hall , A Floor,2018-11-01 12:35:16,34,32
39095, Great Hall , B Floor,2018-11-01 12:35:16,14,14
38954, Grizedale , A,2018-11-01 12:35:16,14,14
39177, Grizedale , B,2018-11-01 12:35:16,5,5
39122, Hazelrigg , Site,2018-11-01 12:35:16,1,1
39179, Hse 75 77 , A Floor,2018-11-01 12:35:16,27,27
38970, Hse 75 77 , B floor,2018-11-01 12:35:16,34,34
38993, Hse 75 77 , C Floor,2018-11-01 12:35:16,42,41
38972, Hse 75 77 , D Floor,2018-11-01 12:35:16,78,78
39082, Hse 75 77 , E Floor,2018-11-01 12:35:16,64,64
39079, Human Resources , A floor,2018-11-01 12:35:16,8,7
38938, Human Resources , B floor,2018-11-01 12:35:16,25,24
38960, ISS Building , A-floor,2018-11-01 12:35:16,16,16
39054, ISS Building , B-floor,2018-11-01 12:35:16,40,40
39008, ISS Building , C-floor,2018-11-01 12:35:16,28,27
39150, Infolab , A Floor,2018-11-01 12:35:16,12,12
39045, Infolab , B Floor,2018-11-01 12:35:16,82,82
39037, Infolab , C Floor,2018-11-01 12:35:16,81,80
39140, Infolab , D Floor,2018-11-01 12:35:16,74,74
39130, Institute for Advanced Studies , A Floor,2018-11-01 12:35:16,21,19
39131, John Creed , a floor,2018-11-01 12:35:16,44,44
39102, John Creed , b floor,2018-11-01 12:35:16,26,26
39146, John Creed , c floor,2018-11-01 12:35:16,32,31
39035, John Creed , d floor,2018-11-01 12:35:16,26,26
38988, LEC , A Floor,2018-11-01 12:35:16,266,258
38961, LEC , B Floor,2018-11-01 12:35:16,101,97
39067, LEC , C Floor,2018-11-01 12:35:16,52,50
38981, LEC , Lower Ground LG,2018-11-01 12:35:16,17,17
39105, LICA , LICA A floor,2018-11-01 12:35:16,146,143
38987, LICA , b floor,2018-11-01 12:35:16,20,20
39050, LICA , c floor,2018-11-01 12:35:16,48,48
39137, Library , A floor,2018-11-01 12:35:16,373,365
39156, Library , B floor,2018-11-01 12:35:16,429,423
38923, Library , C floor,2018-11-01 12:35:16,285,279
39121, Library , LG floor,2018-11-01 12:35:16,0,0
39057, Lonsdale College (SW) , A Floor,2018-11-01 12:35:16,5,4
39053, Lonsdale College (SW) , B Floor,2018-11-01 12:35:16,3,3
38935, MDC , A Floor,2018-11-01 12:35:16,42,40
39175, Management School , A Floor,2018-11-01 12:35:16,562,550
39143, Management School , B Floor,2018-11-01 12:35:16,79,74
39084, Management School , C Floor,2018-11-01 12:35:16,115,111
39110, Management School , Floor D,2018-11-01 12:35:16,17,15
39056, Pendle , A Floor,2018-11-01 12:35:16,88,81
38937, Pendle , B floor,2018-11-01 12:35:16,124,115
39184, Pendle , C floor,2018-11-01 12:35:16,127,120
38934, Pendle , D floor,2018-11-01 12:35:16,113,112
39068, Physics , A floor,2018-11-01 12:35:16,80,79
39145, Physics , B floor,2018-11-01 12:35:16,85,82
39181, Physics , C Floor,2018-11-01 12:35:16,90,88
39170, Physics , D Floor,2018-11-01 12:35:16,7,7
38933, Postgrad Stats (PSC) , A Floor,2018-11-01 12:35:16,41,41
39167, Postgrad Stats (PSC) , B Floor,2018-11-01 12:35:16,70,68
39113, Preschool , A floor,2018-11-01 12:35:16,69,68
38947, Reception , A floor,2018-11-01 12:35:16,4,3
39086, Reception , B floor,2018-11-01 12:35:16,15,15
39029, Ruskin Library , A Floor,2018-11-01 12:35:16,2,2
39052, Ruskin Library , B floor,2018-11-01 12:35:16,0,0
39027, Ruskin Library , LG Floor,2018-11-01 12:35:16,0,0
39019, SW hse 12-16 , A floor,2018-11-01 12:35:16,30,30
39106, SW hse 12-16 , B floor,2018-11-01 12:35:16,62,60
38931, SW hse 12-16 , C floor,2018-11-01 12:35:16,47,47
38969, SW hse 17-19 , A floor,2018-11-01 12:35:16,31,31
38926, SW hse 17-19 , B floor,2018-11-01 12:35:16,54,51
39071, SW hse 17-19 , C floor,2018-11-01 12:35:16,31,31
39148, SW hse 20 , A floor,2018-11-01 12:35:16,12,12
39154, SW hse 20 , B floor,2018-11-01 12:35:16,18,18
39007, SW hse 20 , C floor,2018-11-01 12:35:16,13,13
39023, SW hse 21-23 , A floor,2018-11-01 12:35:16,31,31
39159, SW hse 21-23 , B floor,2018-11-01 12:35:16,21,19
39078, SW hse 21-23 , C,2018-11-01 12:35:16,24,22
39120, SW hse 21-23 , C,2018-11-01 12:35:16,24,22
38956, SW hse 24-26 , A,2018-11-01 12:35:16,27,26
39133, SW hse 24-26 , B floor,2018-11-01 12:35:16,33,33
39134, SW hse 24-26 , C floor,2018-11-01 12:35:16,34,34
39096, SW hse 24-26 , D Floor,2018-11-01 12:35:16,31,31
39176, SW hse 27-28 , A floor,2018-11-01 12:35:16,15,15
39101, SW hse 27-28 , B floor,2018-11-01 12:35:16,43,41
38940, SW hse 27-28 , C floor,2018-11-01 12:35:16,40,38
39022, SW hse 27-28 , D Floor,2018-11-01 12:35:16,32,32
39004, SW hse 29 , A floor,2018-11-01 12:35:16,14,13
38949, SW hse 29 , B floor,2018-11-01 12:35:16,21,21
39066, SW hse 29 , C floor,2018-11-01 12:35:16,19,19
39103, SW hse 29 , D Floor,2018-11-01 12:35:16,26,25
39161, SW hse 30-31 , A floor,2018-11-01 12:35:16,13,13
39169, SW hse 30-31 , B floor,2018-11-01 12:35:16,31,31
39013, SW hse 30-31 , C floor,2018-11-01 12:35:16,42,42
39136, SW hse 30-31 , D floor,2018-11-01 12:35:16,44,44
39072, SW hse 32-33 , A Floor,2018-11-01 12:35:16,22,22
38942, SW hse 32-33 , B Floor,2018-11-01 12:35:16,33,33
39012, SW hse 32-33 , C Floor,2018-11-01 12:35:16,36,36
39185, SW hse 32-33 , D Floor,2018-11-01 12:35:16,7,7
39164, SW hse 34 , A Floor,2018-11-01 12:35:16,14,12
39000, SW hse 34 , B Floor,2018-11-01 12:35:16,14,14
39051, SW hse 35 , A Floor,2018-11-01 12:35:16,13,13
38952, SW hse 35 , B Floor,2018-11-01 12:35:16,16,16
39055, SW hse 35 , C Floor,2018-11-01 12:35:16,19,19
39040, SW hse 36 , A Floor,2018-11-01 12:35:16,5,5
39127, SW hse 36 , B Floor,2018-11-01 12:35:16,32,32
39135, SW hse 36 , C Floor,2018-11-01 12:35:16,22,22
39163, SW hse 36 , D Floor,2018-11-01 12:35:16,17,16
39109, SW hse 37-38 , A Floor,2018-11-01 12:35:16,20,20
39039, SW hse 37-38 , B Floor,2018-11-01 12:35:16,30,30
38939, SW hse 37-38 , C Floor,2018-11-01 12:35:16,32,32
38957, SW hse 37-38 , D Floor,2018-11-01 12:35:16,41,40
39063, SW hse 39 , A Floor,2018-11-01 12:35:16,9,9
38943, SW hse 39 , B Floor,2018-11-01 12:35:16,14,14
38951, SW hse 39 , C Floor,2018-11-01 12:35:16,21,21
39048, SW hse 39 , D Floor,2018-11-01 12:35:16,18,18
38932, SW hse 40-42 , A Floor,2018-11-01 12:35:16,27,27
38984, SW hse 40-42 , B Floor,2018-11-01 12:35:16,54,52
39038, SW hse 40-42 , C Floor,2018-11-01 12:35:16,62,61
39061, SW hse 40-42 , D Floor,2018-11-01 12:35:16,32,31
39006, SW hse 43-45 , A Floor,2018-11-01 12:35:16,24,23
39010, SW hse 43-45 , B Floor,2018-11-01 12:35:16,48,46
38990, SW hse 43-45 , C Floor,2018-11-01 12:35:16,51,50
39155, SW hse 43-45 , D Floor,2018-11-01 12:35:16,29,29
38966, SW hse 46-49 , A floor,2018-11-01 12:35:16,43,42
38948, SW hse 46-49 , B floor,2018-11-01 12:35:16,70,69
39174, SW hse 46-49 , C floor,2018-11-01 12:35:16,65,65
39158, SW hse 46-49 , D floor,2018-11-01 12:35:16,40,40
39151, SW hse 50-52 , A Floor,2018-11-01 12:35:16,39,39
38925, SW hse 50-52 , B Floor,2018-11-01 12:35:16,42,42
39083, SW hse 50-52 , C Floor,2018-11-01 12:35:16,71,71
39165, SW hse 50-52 , D Floor,2018-11-01 12:35:16,30,30
39119, SW hse 53-54 , A Floor,2018-11-01 12:35:16,19,19
39142, SW hse 53-54 , B Floor,2018-11-01 12:35:16,17,17
38962, SW hse 53-54 , C Floor,2018-11-01 12:35:16,32,32
39171, SW hse 53-54 , D Floor,2018-11-01 12:35:16,28,27
39093, SW hse 55-56 , A Floor,2018-11-01 12:35:16,20,20
38964, SW hse 55-56 , B Floor,2018-11-01 12:35:16,36,36
38998, SW hse 55-56 , C Floor,2018-11-01 12:35:16,32,32
39157, SW hse-158-179 , B floor,2018-11-01 12:35:16,75,71
38975, Science and technology , A Floor,2018-11-01 12:35:16,157,151
39070, Science and technology , B Floor,2018-11-01 12:35:16,56,55
39014, Science and technology , C Floor,2018-11-01 12:35:16,46,44
39099, Slaidburn House (LUSU) , B Floor,2018-11-01 12:35:16,32,32
38950, Slaidburn House (LUSU) , C floor,2018-11-01 12:35:16,15,15
38992, Slaidburn House (LUSU) , D floor,2018-11-01 12:35:16,7,7
39059, Slaidburn House (LUSU) , E floor,2018-11-01 12:35:16,21,21
39049, Slaidburn House (LUSU) , LG Floor,2018-11-01 12:35:16,36,33
38985, Sports Centre , A floor,2018-11-01 12:35:16,30,26
39002, Sports Centre , B floor,2018-11-01 12:35:16,15,15
39080, University House , A Floor,2018-11-01 12:35:16,44,41
39047, University House , B Floor,2018-11-01 12:35:16,43,42
39025, University House , C Floor,2018-11-01 12:35:16,70,69
38977, University House , D Floor,2018-11-01 12:35:16,14,14
38983, Whewell , A Floor,2018-11-01 12:35:16,7,7
38955, Whewell , B Floor,2018-11-01 12:35:16,9,8
39108, grize-res , A Floor,2018-11-01 12:35:16,103,99
38936, grize-res , B Floor,2018-11-01 12:35:16,111,107
39058, grize-res , C Floor,2018-11-01 12:35:16,116,111
39141, grize-res , D Floor,2018-11-01 12:35:16,131,131
39226, Alex Square , Alex Square,2018-11-01 12:40:17,170,142
39187, Alex Square , Costa,2018-11-01 12:40:17,91,83
39284, Bailrigg House , A floor,2018-11-01 12:40:17,3,3
39438, Bailrigg House , B floor,2018-11-01 12:40:17,0,0
39400, Bailrigg House , c floor,2018-11-01 12:40:17,3,3
39288, Barker House Farm , A Floor,2018-11-01 12:40:17,32,31
39447, Bowland Annexe , A Floor,2018-11-01 12:40:17,3,3
39405, Bowland Annexe , B Floor,2018-11-01 12:40:17,9,9
39297, Bowland Annexe , c floor,2018-11-01 12:40:17,31,31
39281, Bowland Annexe , d floor,2018-11-01 12:40:17,32,31
39445, Bowland Ash , A floor,2018-11-01 12:40:17,54,53
39194, Bowland Ash , B floor,2018-11-01 12:40:17,37,37
39342, Bowland Ash , c floor,2018-11-01 12:40:17,36,36
39261, Bowland Ash , d floor,2018-11-01 12:40:17,37,37
39325, Bowland Main , A Floor,2018-11-01 12:40:17,403,401
39240, Bowland Main , B Floor,2018-11-01 12:40:17,129,123
39301, Bowland Main , C Floor,2018-11-01 12:40:17,114,110
39403, Bowland Main , D Floor,2018-11-01 12:40:17,33,33
39374, Bowland North , A Floor,2018-11-01 12:40:17,403,395
39318, Bowland North , B Floor,2018-11-01 12:40:17,63,61
39324, Bowland North , C Floor,2018-11-01 12:40:17,78,76
39217, Bowland North , d floor,2018-11-01 12:40:17,29,25
39326, Bowland Twr (Old Bowland Annexe) , A floor,2018-11-01 12:40:17,1,1
39278, Bowland Twr (Old Bowland Annexe) , B floor,2018-11-01 12:40:17,44,43
39442, Bowland Twr (Old Bowland Annexe) , C floor,2018-11-01 12:40:17,45,45
39199, Bowland Twr (Old Bowland Annexe) , D floor,2018-11-01 12:40:17,12,10
39260, Bowland Twr (Old Bowland Annexe) , D floor flats,2018-11-01 12:40:17,15,11
39363, Bowland Twr (Old Bowland Annexe) , E floor,2018-11-01 12:40:17,4,4
39346, Bowland Twr (Old Bowland Annexe) , F floor,2018-11-01 12:40:17,3,3
39310, Bowland Twr (Old Bowland Annexe) , G floor,2018-11-01 12:40:17,6,6
39413, Bowland Twr (Old Bowland Annexe) , H floor,2018-11-01 12:40:17,8,8
39243, Bowland Twr (Old Bowland Annexe) , J floor,2018-11-01 12:40:17,11,11
39398, Bowland Twr (Old Bowland Annexe) , K floor,2018-11-01 12:40:17,5,5
39334, Bowland Twr (Old Bowland Annexe) , L floor,2018-11-01 12:40:17,9,8
39290, Bowland Twr (Old Bowland Annexe) , M floor,2018-11-01 12:40:17,7,6
39316, Bowland Twr (Old Bowland Annexe) , N floor,2018-11-01 12:40:17,5,5
39384, Bowland Twr (Old Bowland Annexe) , O floor,2018-11-01 12:40:17,6,6
39277, Bowland hall , a floor,2018-11-01 12:40:17,65,65
39238, Bowland hall , b floor,2018-11-01 12:40:17,56,56
39295, Bowland hall , c floor,2018-11-01 12:40:17,71,70
39300, Bowland hall , d floor,2018-11-01 12:40:17,64,60
39418, CETAD , A floor,2018-11-01 12:40:17,1,1
39291, CETAD , B floor,2018-11-01 12:40:17,14,14
39358, Central Workshops , A floor,2018-11-01 12:40:17,46,41
39337, Central Workshops , B floor,2018-11-01 12:40:17,0,0
39366, Chaplaincy Centre , A Floor,2018-11-01 12:40:17,18,17
39205, Chaplaincy Centre , B Floor,2018-11-01 12:40:17,0,0
39259, Charles Carter , A floor,2018-11-01 12:40:17,93,89
39258, Charles Carter , B floor,2018-11-01 12:40:17,15,15
39330, Charles Carter , C floor,2018-11-01 12:40:17,12,12
39388, Charles Carter , D floor,2018-11-01 12:40:17,45,45
39428, Conference Centre , A Floor,2018-11-01 12:40:17,196,189
39196, County , A Floor,2018-11-01 12:40:17,117,115
39252, County , B Floor,2018-11-01 12:40:17,57,55
39431, County , D floor,2018-11-01 12:40:17,68,65
39227, County , E Floor,2018-11-01 12:40:17,15,15
39309, County , c floor,2018-11-01 12:40:17,52,52
39441, County Field , A floor,2018-11-01 12:40:17,68,67
39356, County Field , B floor,2018-11-01 12:40:17,87,85
39378, County Field , C floor,2018-11-01 12:40:17,78,77
39397, County Field , D floor,2018-11-01 12:40:17,83,82
39285, County South/Cartmel , A Floor,2018-11-01 12:40:17,177,174
39352, County South/Cartmel , B Floor,2018-11-01 12:40:17,54,51
39328, County South/Cartmel , C Floor,2018-11-01 12:40:17,65,64
39264, County South/Cartmel , D Floor,2018-11-01 12:40:17,45,44
39359, County South/Cartmel , e floor,2018-11-01 12:40:17,11,11
39387, Energy Centre , A floor,2018-11-01 12:40:17,4,3
39274, Engineering , A floor,2018-11-01 12:40:17,10,8
39331, Engineering , B floor,2018-11-01 12:40:17,47,47
39345, Engineering , C floor,2018-11-01 12:40:17,38,38
39308, Engineering , D floor,2018-11-01 12:40:17,26,26
39420, Engineering , Plant,2018-11-01 12:40:17,0,0
39189, FU Hse 71-74 , A Floor,2018-11-01 12:40:17,45,42
39329, FU Hse 71-74 , B Floor,2018-11-01 12:40:17,67,65
39198, FU Hse 71-74 , C Floor,2018-11-01 12:40:17,58,56
39244, FU Hse 71-74 , D Floor,2018-11-01 12:40:17,87,87
